epoch,train_loss,val_loss
114,0.11846736073493958,0.13492952287197113
115,0.09329570084810257,0.1333926022052765
116,0.10159658640623093,0.13255950808525085
117,0.10073751956224442,0.1349901407957077
118,0.11086875200271606,0.13349418342113495
119,0.11246589571237564,0.13202416896820068
120,0.11244213581085205,0.13286373019218445
121,0.1053575649857521,0.13627509772777557
122,0.10696680098772049,0.13268758356571198
123,0.1120828315615654,0.13133223354816437
124,0.09944463521242142,0.13763444125652313
125,0.10191669315099716,0.13400544226169586
126,0.10330702364444733,0.13474507629871368
127,0.1195794865489006,0.13354741036891937
128,0.09788461774587631,0.13433538377285004
129,0.1205681711435318,0.13395491242408752
130,0.14018510282039642,0.13583829998970032
131,0.10854506492614746,0.13467563688755035
132,0.10543876141309738,0.1338535100221634
133,0.0958622470498085,0.1307278275489807
134,0.09083189070224762,0.1319320946931839
135,0.10271384567022324,0.1295105665922165
136,0.09445270895957947,0.13457511365413666
137,0.11440804600715637,0.1350729763507843
138,0.08930226415395737,0.1341799944639206
139,0.11483936756849289,0.1298992931842804
140,0.09968569874763489,0.1332271546125412
141,0.10068479180335999,0.1339985430240631
142,0.08928479999303818,0.13060396909713745
143,0.09912138432264328,0.1319238394498825
144,0.10166626423597336,0.13168583810329437
145,0.09424196183681488,0.1329340934753418
146,0.09948530793190002,0.1296939104795456
147,0.09313423186540604,0.1352471113204956
148,0.0989367663860321,0.13298550248146057
149,0.08870049566030502,0.13218148052692413
150,0.09982625395059586,0.12986047565937042
151,0.10421808809041977,0.13473816215991974
152,0.09191970527172089,0.13718155026435852
153,0.09161993861198425,0.13211026787757874
154,0.09957271814346313,0.12861761450767517
155,0.09846556931734085,0.13176679611206055
156,0.09592068195343018,0.13167458772659302
157,0.08855017274618149,0.1310691386461258
158,0.10233092308044434,0.12911733984947205
159,0.09246334433555603,0.1291399747133255
160,0.13673172891139984,0.130587637424469
161,0.1096530556678772,0.13192492723464966
162,0.09010937064886093,0.13288873434066772
163,0.10453544557094574,0.1276962012052536
164,0.09293165802955627,0.13001494109630585
165,0.09070335328578949,0.13208217918872833
166,0.10134460777044296,0.1330377161502838
167,0.09094597399234772,0.1314549297094345
168,0.0941537618637085,0.1311008483171463
169,0.09034302830696106,0.13289816677570343
170,0.09229318797588348,0.12968555092811584
171,0.09879972040653229,0.12850230932235718
172,0.09297213703393936,0.12738563120365143
173,0.11121773719787598,0.1303369402885437
174,0.10643087327480316,0.12969845533370972
175,0.11272113025188446,0.12728534638881683
176,0.088035449385643,0.1323636919260025
177,0.09263722598552704,0.12788738310337067
178,0.0945611223578453,0.13471616804599762
179,0.10242253541946411,0.12980963289737701
180,0.10170597583055496,0.12983229756355286
181,0.08656760305166245,0.12537427246570587
182,0.1017671525478363,0.13295994699001312
183,0.09571859985589981,0.12877334654331207
184,0.11135607957839966,0.12859120965003967
185,0.08981670439243317,0.12818783521652222
186,0.09285373240709305,0.1310732662677765
187,0.11100301146507263,0.13109664618968964
188,0.09559758007526398,0.12859445810317993
189,0.10774969309568405,0.13345998525619507
190,0.08704661577939987,0.1273757964372635
191,0.08935881406068802,0.12926490604877472
192,0.08847664296627045,0.1343739777803421
193,0.09262624382972717,0.12800805270671844
194,0.09671710431575775,0.13138017058372498
195,0.09148542582988739,0.13059334456920624
196,0.10240970551967621,0.12911202013492584
197,0.09131989628076553,0.13024654984474182
198,0.08695164322853088,0.13071711361408234
199,0.11212277412414551,0.12869730591773987
200,0.0913616344332695,0.1284622997045517
201,0.09410058706998825,0.12903070449829102
202,0.09238951653242111,0.13429699838161469
203,0.09627574682235718,0.12883375585079193
204,0.09223596006631851,0.13172273337841034
205,0.10013829916715622,0.12869331240653992
206,0.09551873803138733,0.13669560849666595
207,0.09135227650403976,0.13031741976737976
208,0.10622011125087738,0.12589474022388458
209,0.10298799723386765,0.13092269003391266
210,0.10411148518323898,0.12716230750083923
211,0.09659457951784134,0.1333698034286499
212,0.08872853219509125,0.12692275643348694
213,0.08317632228136063,0.1294117271900177
214,0.09162861108779907,0.12775196135044098
215,0.0867319405078888,0.12609565258026123
216,0.09487925469875336,0.13417842984199524
217,0.08553560823202133,0.13074111938476562
218,0.08605801314115524,0.13044430315494537
219,0.09931726008653641,0.126174196600914
220,0.12314867228269577,0.13456059992313385
221,0.09379105269908905,0.1342172473669052
222,0.10153616964817047,0.12728001177310944
223,0.1001831591129303,0.1296960711479187
224,0.08901409059762955,0.1302599459886551
225,0.10004956275224686,0.12953022122383118
226,0.09056302905082703,0.1271863877773285
227,0.10169956833124161,0.13078917562961578
228,0.0945856124162674,0.13149316608905792
229,0.08739910274744034,0.13519732654094696
230,0.08879990875720978,0.129116952419281
231,0.09183697402477264,0.1300029456615448
232,0.10104396194219589,0.12882786989212036
233,0.09500277787446976,0.1282661408185959
234,0.0942486897110939,0.12727060914039612
235,0.0910293459892273,0.13049623370170593
236,0.11054705083370209,0.1329299658536911
237,0.09061948210000992,0.1307174265384674
238,0.10463377833366394,0.1338159739971161
239,0.11642709374427795,0.12675052881240845
240,0.08843903243541718,0.1330973207950592
241,0.08435961604118347,0.1283319741487503
242,0.09703780710697174,0.1268872618675232
243,0.08767392486333847,0.13363423943519592
244,0.09743499755859375,0.1308753788471222
245,0.0997660681605339,0.1287497580051422
246,0.08146360516548157,0.12752313911914825
247,0.08769232779741287,0.1294277459383011
248,0.09011265635490417,0.13357678055763245
249,0.10641975700855255,0.13033448159694672
250,0.09255746006965637,0.12865056097507477
251,0.11349483579397202,0.13138927519321442
252,0.09487036615610123,0.12887519598007202
253,0.09361979365348816,0.1313978135585785
254,0.07929753512144089,0.12700806558132172
255,0.08665236085653305,0.13038259744644165
256,0.10234685242176056,0.12968306243419647
257,0.09787699580192566,0.13095723092556
258,0.11685299873352051,0.1286950409412384
259,0.08687526732683182,0.12703613936901093
260,0.09014958143234253,0.12748415768146515
261,0.08699926733970642,0.1302834153175354
262,0.09154263138771057,0.12703315913677216
263,0.08517133444547653,0.1292482167482376
264,0.09614574909210205,0.12502914667129517
265,0.08992516994476318,0.12828612327575684
266,0.09627092629671097,0.13176806271076202
267,0.09185486286878586,0.12484585493803024
268,0.08764428645372391,0.12789957225322723
269,0.08402839303016663,0.12482486665248871
270,0.0912698283791542,0.12984222173690796
271,0.09159117937088013,0.12875136733055115
272,0.08716415613889694,0.12517650425434113
273,0.1290631890296936,0.13562585413455963
274,0.09866031259298325,0.12681783735752106
275,0.08097435534000397,0.12424462288618088
276,0.10433030128479004,0.13120782375335693
277,0.09222328662872314,0.12865407764911652
278,0.09548788517713547,0.12842917442321777
279,0.0916467234492302,0.12530353665351868
280,0.08711085468530655,0.12519024312496185
281,0.08938296884298325,0.1328505128622055
282,0.07630278915166855,0.1252337098121643
283,0.10344488173723221,0.12638477981090546
284,0.09043346345424652,0.12872913479804993
285,0.08590467274188995,0.12594079971313477
286,0.08237115293741226,0.1251479834318161
287,0.08510977029800415,0.13021458685398102
288,0.08954104781150818,0.12560614943504333
289,0.08660004287958145,0.12529611587524414
290,0.08742064982652664,0.13007663190364838
291,0.09873530268669128,0.13046985864639282
292,0.08080380409955978,0.12734803557395935
293,0.08179432153701782,0.12767791748046875
294,0.08509878814220428,0.12928375601768494
295,0.08248183131217957,0.12568244338035583
296,0.07455537468194962,0.1253109723329544
297,0.08203116059303284,0.1290978193283081
298,0.09279457479715347,0.12778273224830627
299,0.08569581806659698,0.1301267445087433
300,0.09097310155630112,0.12603919208049774
301,0.09546462446451187,0.13361145555973053
302,0.08503789454698563,0.12381907552480698
303,0.09683475643396378,0.12474250793457031
304,0.0913228988647461,0.13090674579143524
305,0.08507242053747177,0.1228017657995224
306,0.08293497562408447,0.13084015250205994
307,0.0850772112607956,0.12581247091293335
308,0.08080948889255524,0.12294045835733414
309,0.08807145804166794,0.1281297653913498
310,0.09695161879062653,0.12383114546537399
311,0.0847536027431488,0.12317223846912384
312,0.08205532282590866,0.12575773894786835
313,0.09471040219068527,0.12893830239772797
314,0.08321404457092285,0.1272367537021637
315,0.08931595087051392,0.12481469660997391
316,0.08320354670286179,0.12226073443889618
317,0.0840270072221756,0.1246805340051651
318,0.09325552731752396,0.12597499787807465
319,0.0830969363451004,0.12268757820129395
320,0.09800055623054504,0.124705970287323
321,0.09829550236463547,0.1236838772892952
322,0.08702632784843445,0.12630705535411835
323,0.09546243399381638,0.12948459386825562
324,0.10945407301187515,0.12498503923416138
325,0.07960283011198044,0.12327468395233154
326,0.0949629619717598,0.12516644597053528
327,0.08956480771303177,0.12472876161336899
328,0.09348898380994797,0.12514658272266388
329,0.08943847566843033,0.12295527011156082
330,0.0873015895485878,0.12804462015628815
331,0.08177237212657928,0.12185055017471313
332,0.08954218029975891,0.1269492208957672
333,0.08412501215934753,0.12546184659004211
334,0.12197986990213394,0.12397871911525726
335,0.09070222824811935,0.1273045688867569
336,0.08472365140914917,0.12257732450962067
337,0.07936012744903564,0.12729495763778687
338,0.09488251805305481,0.1272771954536438
339,0.08572674542665482,0.12372994422912598
340,0.0921366885304451,0.12772029638290405
341,0.08949266374111176,0.12348374724388123
342,0.09021475166082382,0.12194149941205978
343,0.08229886740446091,0.12776948511600494
344,0.08720549941062927,0.12201564013957977
345,0.08724115043878555,0.12270962446928024
346,0.10613979399204254,0.1313302218914032
347,0.08054821193218231,0.12613226473331451
348,0.08987738937139511,0.12188675254583359
349,0.10957197844982147,0.12542450428009033
350,0.08851563185453415,0.1257822960615158
351,0.09712167084217072,0.12798133492469788
352,0.09067250788211823,0.12459404766559601
353,0.0900234580039978,0.12264565378427505
354,0.08591417223215103,0.1299552321434021
355,0.0907905101776123,0.12391284853219986
356,0.08847919851541519,0.12509971857070923
357,0.09476559609174728,0.12839899957180023
358,0.08303274214267731,0.12292620539665222
359,0.08010395616292953,0.13038942217826843
360,0.08862802386283875,0.12430156767368317
361,0.08612262457609177,0.12351498752832413
362,0.09271715581417084,0.12434738874435425
363,0.08715777099132538,0.12637323141098022
364,0.10661105811595917,0.1220581904053688
365,0.08382027596235275,0.12763723731040955
366,0.08529020845890045,0.12538987398147583
367,0.08763548731803894,0.12345270812511444
368,0.08712983876466751,0.1252933293581009
369,0.09041023254394531,0.1237189769744873
370,0.08714408427476883,0.12510788440704346
371,0.08531518280506134,0.12413099408149719
372,0.07900812476873398,0.12405908852815628
373,0.08817791193723679,0.12618324160575867
374,0.09323565661907196,0.12570281326770782
375,0.08297894895076752,0.12696011364459991
376,0.09047500044107437,0.12519268691539764
377,0.10088592767715454,0.12768544256687164
378,0.0880635678768158,0.12851476669311523
379,0.09201204776763916,0.12384794652462006
380,0.08637930452823639,0.12529124319553375
381,0.10258147120475769,0.12597434222698212
382,0.0921623706817627,0.12595705687999725
383,0.09137610346078873,0.12571150064468384
384,0.08443909138441086,0.12667830288410187
385,0.08959799259901047,0.12706884741783142
386,0.08018283545970917,0.12361164391040802
387,0.0767887756228447,0.12535524368286133
388,0.08213343471288681,0.12727844715118408
389,0.08507891744375229,0.12018704414367676
390,0.09837137162685394,0.12467806041240692
391,0.07827401906251907,0.12834098935127258
392,0.08160914480686188,0.12380724400281906
393,0.0874774232506752,0.12604066729545593
394,0.07887076586484909,0.12168298661708832
395,0.09624026715755463,0.12752555310726166
396,0.09196610003709793,0.1268971711397171
397,0.07825139909982681,0.12274523824453354
398,0.09038630872964859,0.1228039488196373
399,0.08832456171512604,0.12728990614414215
400,0.09451842308044434,0.12251745164394379
401,0.08762180805206299,0.12407595664262772
402,0.08975779265165329,0.12322404980659485
403,0.07900987565517426,0.12235753983259201
404,0.08327532559633255,0.12471133470535278
405,0.08080215752124786,0.12545590102672577
406,0.09019312262535095,0.12800782918930054
407,0.0908140316605568,0.1198185458779335
408,0.09178033471107483,0.12275964766740799
409,0.10469978302717209,0.12309707701206207
410,0.08002814650535583,0.12658490240573883
411,0.08948899805545807,0.12322462350130081
412,0.07928354293107986,0.12290125340223312
413,0.08208150416612625,0.12329459190368652
414,0.0894218310713768,0.1241944208741188
415,0.0802113264799118,0.12457719445228577
416,0.08973696827888489,0.12120212614536285
417,0.08413206040859222,0.12848621606826782
418,0.08269630372524261,0.12759116291999817
419,0.08509843796491623,0.12273566424846649
420,0.09190808981657028,0.12302915751934052
421,0.0867246761918068,0.12129813432693481
422,0.09012600779533386,0.12303236126899719
423,0.08511777222156525,0.12761053442955017
424,0.08776219189167023,0.11941176652908325
425,0.0918913185596466,0.12363874167203903
426,0.07983820140361786,0.12455952167510986
427,0.09068331867456436,0.12588773667812347
428,0.10562872886657715,0.12273591011762619
429,0.08186525851488113,0.12114109098911285
430,0.07992027699947357,0.12209207564592361
431,0.07877352088689804,0.12503565847873688
432,0.09734535217285156,0.11974141001701355
433,0.08538836985826492,0.12165875732898712
434,0.08155528455972672,0.12470777332782745
435,0.07753225415945053,0.125875785946846
436,0.08766044676303864,0.12559980154037476
437,0.07883233577013016,0.1250247061252594
438,0.08661681413650513,0.1211802065372467
439,0.08188584446907043,0.12517890334129333
440,0.0960235744714737,0.12258908152580261
441,0.07196979969739914,0.12233222275972366
442,0.0806424543261528,0.1262216418981552
443,0.09181730449199677,0.123811274766922
444,0.08332451432943344,0.12062712758779526
445,0.08365967869758606,0.1253039538860321
446,0.09229053556919098,0.12218714505434036
447,0.08827047795057297,0.12193460017442703
448,0.10455520451068878,0.11933711171150208
449,0.08452913165092468,0.12223238497972488
450,0.09599928557872772,0.12418724596500397
451,0.1145283430814743,0.12249749153852463
452,0.08660092949867249,0.12411684542894363
453,0.07789296656847,0.12124644219875336
454,0.08589974790811539,0.12290893495082855
455,0.0842452123761177,0.12136991322040558
456,0.08041993528604507,0.12253133952617645
457,0.0796283632516861,0.12554959952831268
458,0.09019733965396881,0.12500786781311035
459,0.08122577518224716,0.12122488766908646
460,0.07801318168640137,0.12031809985637665
461,0.09399505704641342,0.12243437767028809
462,0.07819706946611404,0.12166732549667358
463,0.0800744965672493,0.1273067444562912
464,0.08289684355258942,0.12521067261695862
465,0.09737255424261093,0.1233929768204689
466,0.0845409631729126,0.12237423658370972
467,0.0931115597486496,0.12115407735109329
468,0.08173464238643646,0.1228286400437355
469,0.09705661982297897,0.12365053594112396
470,0.08387207984924316,0.12089022248983383
471,0.08942735195159912,0.1248292550444603
472,0.09485860168933868,0.12561941146850586
473,0.10657867789268494,0.12348667532205582
474,0.11784667521715164,0.12182937562465668
475,0.1014837697148323,0.12030395120382309
476,0.08735688030719757,0.12348438799381256
477,0.08063941448926926,0.11970295011997223
478,0.08019953966140747,0.12076357007026672
479,0.08523964136838913,0.12090378254652023
480,0.07859651744365692,0.12335684895515442
481,0.08529657125473022,0.12164854258298874
482,0.07510745525360107,0.12363515049219131
483,0.09703648090362549,0.12382226437330246
484,0.08012747019529343,0.12055061012506485
485,0.08580651134252548,0.1211523562669754
486,0.08146564662456512,0.12378282099962234
487,0.09174180030822754,0.12469276040792465
488,0.0932827815413475,0.12190423160791397
489,0.08716010302305222,0.1258947104215622
490,0.07891584932804108,0.12290336936712265
491,0.08981942385435104,0.12110332399606705
492,0.07685510069131851,0.12299289554357529
493,0.07725653797388077,0.12566052377223969
494,0.08613768965005875,0.12081026285886765
495,0.10219099372625351,0.1230175569653511
496,0.09755267202854156,0.1259702742099762
497,0.09027092158794403,0.11979833245277405
498,0.07704656571149826,0.12398803234100342
499,0.08676277101039886,0.12049908936023712
500,0.08502427488565445,0.12155739217996597
501,0.08847366273403168,0.11882477253675461
502,0.08558762073516846,0.12145008146762848
503,0.08702406287193298,0.12294526398181915
504,0.08267363160848618,0.1253659725189209
505,0.08901651203632355,0.12484227865934372
506,0.08247733861207962,0.12364262342453003
507,0.0769895687699318,0.1278058886528015
508,0.0785742700099945,0.1258498877286911
509,0.08354067802429199,0.12061338871717453
510,0.0881740152835846,0.12197477370500565
511,0.08532839268445969,0.12814417481422424
512,0.11858785897493362,0.12684299051761627
513,0.08518673479557037,0.12189597636461258
514,0.08123534172773361,0.12112191319465637
515,0.08472253382205963,0.1236681193113327
516,0.08395224809646606,0.12313354015350342
517,0.0847892165184021,0.12073595076799393
518,0.08242872357368469,0.12443380802869797
519,0.08964551985263824,0.12522920966148376
520,0.08140097558498383,0.12467001378536224
521,0.09620209038257599,0.12164412438869476
522,0.07492087781429291,0.12884336709976196
523,0.0832739844918251,0.12183936685323715
524,0.07776300609111786,0.12210766226053238
525,0.07892491668462753,0.1248830258846283
526,0.08357876539230347,0.1188155934214592
527,0.11312151700258255,0.12229453027248383
528,0.08263051509857178,0.12893648445606232
529,0.08475931733846664,0.12226904183626175
530,0.08524974435567856,0.1211661770939827
531,0.07800932228565216,0.12914197146892548
532,0.09136812388896942,0.11964192986488342
533,0.07745091617107391,0.12217320501804352
534,0.07709173858165741,0.12475093454122543
535,0.08539621531963348,0.12279345840215683
536,0.08214381337165833,0.12895268201828003
537,0.09387892484664917,0.11993694305419922
538,0.08134733885526657,0.12468525767326355
539,0.09243231266736984,0.1322811394929886
540,0.07733979821205139,0.12019743770360947
541,0.07964534312486649,0.1313091218471527
542,0.08019643276929855,0.12103365361690521
543,0.09161143749952316,0.1220722571015358
544,0.08446526527404785,0.1304614543914795
545,0.11939236521720886,0.12498083710670471
546,0.08830036222934723,0.12378458678722382
547,0.09572398662567139,0.1271994262933731
548,0.0909528061747551,0.1207173615694046
549,0.08263294398784637,0.12151116132736206
550,0.08317107707262039,0.12315772473812103
551,0.07537544518709183,0.12149549275636673
552,0.07551149278879166,0.1256342977285385
553,0.0861918106675148,0.12202543765306473
554,0.08509113639593124,0.12384069710969925
555,0.08807343244552612,0.12070111185312271
556,0.08621914684772491,0.12280561029911041
557,0.07799799740314484,0.12372294068336487
558,0.0819915235042572,0.11852564662694931
559,0.08733197301626205,0.12680058181285858
560,0.07403526455163956,0.11887510120868683
561,0.08243248611688614,0.120647132396698
562,0.09170574694871902,0.1250610649585724
563,0.08564282208681107,0.11922454833984375
564,0.08100194483995438,0.12287238240242004
565,0.09597127139568329,0.12605440616607666
566,0.0797128826379776,0.12545272707939148
567,0.08387170732021332,0.11868087202310562
568,0.07846889644861221,0.1258760541677475
569,0.08727546781301498,0.12207496166229248
570,0.07835245877504349,0.1199508011341095
571,0.09319553524255753,0.12116263806819916
572,0.08074190467596054,0.12517571449279785
573,0.0838504210114479,0.12881824374198914
574,0.07730422914028168,0.125681534409523
575,0.08187215775251389,0.1216370016336441
576,0.08247850835323334,0.12678052484989166
577,0.09539473056793213,0.12944850325584412
578,0.08278092741966248,0.11894425749778748
579,0.0759604200720787,0.12552417814731598
580,0.08454105257987976,0.12791571021080017
581,0.08782825618982315,0.11777637153863907
582,0.09272869676351547,0.12145809084177017
583,0.08411017805337906,0.12747153639793396
584,0.10297192633152008,0.12654295563697815
585,0.09831535816192627,0.11837777495384216
586,0.0972709134221077,0.12442518025636673
587,0.08481390029191971,0.12227053195238113
588,0.07955755293369293,0.12501992285251617
589,0.0859270989894867,0.12796828150749207
590,0.06815048307180405,0.12041117995977402
591,0.07782268524169922,0.12227235734462738
592,0.07976130396127701,0.13101451098918915
593,0.08665505796670914,0.11974631249904633
594,0.08749948441982269,0.1261727660894394
595,0.08225468546152115,0.1262464076280594
596,0.09190494567155838,0.12304021418094635
597,0.08254813402891159,0.12356513738632202
598,0.0840892568230629,0.12529627978801727
599,0.08361851423978806,0.11984363943338394
600,0.10082284361124039,0.12118396908044815
601,0.08973471820354462,0.12132234126329422
602,0.07872509211301804,0.12328781187534332
603,0.08652424812316895,0.12586769461631775
604,0.09356501698493958,0.1244949996471405
605,0.10922185331583023,0.12345099449157715
606,0.07665063440799713,0.12239782512187958
607,0.11252567917108536,0.12046211957931519
608,0.0837259441614151,0.12476328015327454
609,0.08363080024719238,0.1263827234506607
610,0.10448723286390305,0.12176180630922318
611,0.10041994601488113,0.1256336122751236
612,0.10025234520435333,0.12006232142448425
613,0.08515660464763641,0.12335577607154846
614,0.08089012652635574,0.12464360147714615
615,0.09298963844776154,0.12261292338371277
616,0.07298143953084946,0.12332461774349213
617,0.10181550681591034,0.1263032704591751
618,0.08342976868152618,0.12140872329473495
619,0.07490365952253342,0.12784847617149353
620,0.10076713562011719,0.12448380142450333
621,0.07430673390626907,0.12178686261177063
622,0.08761169761419296,0.1235756054520607
623,0.08585157245397568,0.12653960287570953
624,0.08100013434886932,0.12237567454576492
625,0.07331912964582443,0.12030602991580963
626,0.09139547497034073,0.1247112974524498
627,0.07808846980333328,0.12585008144378662
628,0.07578755915164948,0.12349128723144531
629,0.08000552654266357,0.12155859172344208
630,0.07873544096946716,0.12610416114330292
631,0.09778014570474625,0.12253017723560333
632,0.08019942790269852,0.12301177531480789
633,0.08495545387268066,0.12732954323291779
634,0.0860229879617691,0.12016984820365906
635,0.0726766586303711,0.12515276670455933
636,0.09119758009910583,0.12353642284870148
637,0.07489926367998123,0.12283580005168915
638,0.07974310219287872,0.11937165260314941
639,0.07361899316310883,0.12734471261501312
640,0.0843261256814003,0.12127617746591568
641,0.09923657774925232,0.12381560355424881
642,0.09238915890455246,0.12532907724380493
643,0.08945272117853165,0.1209421455860138
644,0.0902501568198204,0.12264648824930191
645,0.07602166384458542,0.12853814661502838
646,0.08323419094085693,0.12272010743618011
647,0.07404395192861557,0.12282789498567581
648,0.08881937712430954,0.12696002423763275
649,0.08434264361858368,0.1198744848370552
650,0.09051394462585449,0.123893603682518
651,0.08589901030063629,0.12666504085063934
652,0.0819629430770874,0.12306530773639679
653,0.18574602901935577,0.11896178126335144
654,0.08831221610307693,0.12157696485519409
655,0.08197077363729477,0.12887123227119446
656,0.07794189453125,0.12418927252292633
657,0.08387330174446106,0.12212309241294861
658,0.08649703115224838,0.12760379910469055
659,0.09033562242984772,0.12278534471988678
660,0.09284964203834534,0.1189756914973259
661,0.0732894241809845,0.12129521369934082
662,0.08541585505008698,0.12337897717952728
663,0.08388122916221619,0.1234942376613617
664,0.08799135684967041,0.12273866683244705
665,0.08567299693822861,0.12319715321063995
666,0.08256302028894424,0.11808715760707855
667,0.08491434156894684,0.1227564588189125
668,0.09181475639343262,0.12800002098083496
669,0.09239373356103897,0.11969900876283646
670,0.07303580641746521,0.12016461044549942
671,0.10145579278469086,0.12384317815303802
672,0.07734512537717819,0.1234452873468399
673,0.08802974969148636,0.12178894877433777
674,0.07495935261249542,0.12407141178846359
675,0.10266187787055969,0.1236187145113945
676,0.08757991343736649,0.11863849312067032
677,0.07507666200399399,0.1237974464893341
678,0.07806344330310822,0.11917968839406967
679,0.08790159225463867,0.12450166046619415
680,0.08806805312633514,0.12058538943529129
681,0.07650040090084076,0.1200660839676857
682,0.0799063965678215,0.1265641301870346
683,0.09449299424886703,0.13058330118656158
684,0.07740140706300735,0.12296737730503082
685,0.09524806588888168,0.12090878933668137
686,0.09868846088647842,0.1276257485151291
687,0.0707051157951355,0.1205596923828125
688,0.08354195207357407,0.11857935786247253
689,0.07292035222053528,0.1232958734035492
690,0.08904895186424255,0.12093769758939743
691,0.09832748025655746,0.11911686509847641
692,0.07898501306772232,0.12189726531505585
693,0.08319854736328125,0.11949183791875839
694,0.07786785811185837,0.12333642691373825
695,0.08324088901281357,0.12362658977508545
696,0.08038646727800369,0.1214456856250763
697,0.07314784824848175,0.11895233392715454
698,0.08717352896928787,0.12186381965875626
699,0.07562020421028137,0.12089212983846664
